movieId,imdbId,tmdbId,imdb_id,overview,release_date,runtime,title
1590,119081,8413.0,119081,"In the year 2047 a group of astronauts are sent to investigate and salvage the long lost starship ""Event Horizon"". The ship disappeared mysteriously 7 years before on its maiden voyage and with its return comes even more mystery as the crew of the ""Lewis and Clark"" discover the real truth behind its disappearance and something even more terrifying.",1997-08-15,96.0,Event Horizon
1591,120177,10336.0,120177,"After being murdered by corrupt colleagues in a covert government agency, Al Simmons (Michael Jai White) makes a pact with the devil to be resurrected to see his beloved wife Wanda (Theresa Randle). In exchange for his return to Earth, Simmons agrees to lead Hell's Army in the destruction of mankind.",1997-07-31,96.0,Spawn
1597,118883,8834.0,118883,"A man obsessed with conspiracy theories becomes a target after one of his theories turns out to be true. Unfortunately, in order to save himself, he has to figure out which theory it is.",1997-08-07,135.0,Conspiracy Theory
1608,118571,9772.0,118571,"Russian terrorists conspire to hijack the aircraft with the president and his family on board. The commander in chief finds himself facing an impossible predicament: give in to the terrorists and sacrifice his family, or risk everything to uphold his principles - and the integrity of the nation.",1997-07-25,124.0,Air Force One
1610,99810,1669.0,99810,"A new Soviet nuclear missile sub (a Boomer) heading out on her maiden voyage that is being tracked by a Los Angeles class American submarine suddenly goes silent and ""disappears"". This focuses the attention of both U.S. Intelligence and the U.S. Navy on the Russian Sub Commander .  When it is determined that the silent Soviet Boomer may be headed for American coastal waters panic ensues. A CIA analyst, Jack Ryan,  convinces the brass that the Boomer's commander may intend something other than a nuclear first strike in mind. A perilous and tense cat-and-mouse game ensues.",1990-03-02,134.0,The Hunt for Red October
1614,119360,10806.0,119360,A midwestern teacher questions his sexuality after a former student makes a comment about him at the Academy Awards.,1997-09-10,90.0,In & Out
1616,119874,6623.0,119874,"When a train carrying atomic warheads mysteriously crashes in the former Soviet Union, a nuclear specialist discovers the accident is really part of a plot to cover up the theft of the weapons. Assigned to help her recover the missing bombs is a crack Special Forces Colonel.",1997-09-26,124.0,The Peacemaker
1617,119488,2118.0,119488,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.,1997-09-19,138.0,L.A. Confidential
1625,119174,2649.0,119174,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a coldhearted loner, receives an unusual present from his younger brother, Conrad -- a gift certificate to play a unique kind of game. In nearly a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.",1997-09-12,129.0,The Game
1639,118842,2255.0,118842,"Holden and Banky are comic book artists. Everything is going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's a lesbian.",1997-04-04,113.0,Chasing Amy
1641,119164,9427.0,119164,"Sheffield, England. Gaz, a jobless steelworker in need of quick cash persuades his mates to bare it all in a one-night-only strip show.",1997-08-13,91.0,The Full Monty
1644,119345,3597.0,119345,"As they celebrate their high school graduation, four friends are involved in a hit-and-run accident when their car hits and apparently kills a pedestrian on an isolated roadway. They dispose of the body and vow to keep the incident a secret, a year later somebody starts sending them letters bearing the warning ""I Know What You Did Last Summer.""",1997-10-17,100.0,I Know What You Did Last Summer
1645,118971,1813.0,118971,A hotshot lawyer gets more than he bargained for when he learns his new boss is Lucifer himself.,1997-10-17,144.0,The Devil's Advocate
1653,119177,782.0,119177,"Science fiction drama about a future society in the era of indefinite eugenics where humans are set on a life course depending on their DNA. The young Vincent Freeman is born with a condition that would prevent him from space travel, yet he is determined to infiltrate the GATTACA space program.",1997-09-07,106.0,Gattaca
1663,83131,10890.0,83131,"John Winger, an indolent sad sack in his 30s, impulsively joins the U.S. Army after losing his job, his girlfriend and his apartment.",1981-06-25,106.0,Stripes
1673,118749,4995.0,118749,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",1997-09-11,155.0,Boogie Nights
1674,90329,9281.0,90329,"A sheltered Amish child is the sole witness of a brutal murder in a restroom at a Philadelphia train station, and he must be protected.  The assignment falls to a taciturn detective who goes undercover in a Pennsylvania Dutch community. On the farm, he slowly assimilates despite his urban grit and forges a romantic bond with the child's beautiful mother.",1985-02-08,113.0,Witness
1676,120201,563.0,120201,"Set in the future, the story follows a young soldier named Johnny Rico and his exploits in the Mobile Infantry. Rico's military career progresses from recruit to non-commissioned officer and finally to officer against the backdrop of an interstellar war between mankind and an arachnoid species known as ""the Bugs"".",1997-11-06,129.0,Starship Troopers
1680,120148,10215.0,120148,"Gwyneth Paltrow plays London publicist Helen, effortlessly sliding between parallel storylines that show what happens if she does or does not catch a train back to her apartment. Love. Romantic entanglements. Deception. Trust. Friendship. Comedy. All come into focus as the two stories shift back and forth, overlap and surprisingly converge.",1998-04-23,99.0,Sliding Doors
1682,120382,37165.0,120382,"Truman Burbank is the star of ""The Truman Show"", a 24-hour-a-day ""reality"" TV show that broadcasts every aspect of his life -- live and in color -- without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he knows -- including his wife and his best friend -- is really an actor, paid to be part of his life.",1998-06-04,103.0,The Truman Show
1688,118617,9444.0,118617,"This animated adventure retells the story of the lost daughter of Russia's last czar. The evil Rasputin places a curse on the Romanov family, and Anastasia and her grandmother, Empress Maria, get separated. After growing up in an orphanage, Anastasia encounters two Russian men seeking a reward offered by Empress Maria for the return of her granddaughter. The trio travels to Paris, where they find that the empress has grown skeptical of imposters.",1997-11-20,94.0,Anastasia
1690,118583,8078.0,118583,"Two hundred years after Lt. Ripley died, a group of scientists clone her, hoping to breed the ultimate weapon. But the new Ripley is full of surprises … as are the new aliens. Ripley must team with a band of smugglers to keep the creatures from reaching Earth.",1997-11-12,109.0,Alien: Resurrection
1704,119217,489.0,119217,"Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he solves a difficult graduate-level math problem, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he will get treatment from therapist Sean Maguire.",1997-12-05,126.0,Good Will Hunting
1711,119668,8197.0,119668,"A visiting city reporter's assignment suddenly revolves around the murder trial of a local millionaire, whom he befriends.",1997-11-21,155.0,Midnight in the Garden of Good and Evil
